7153,582 0,95188929
7154,062 0,94505147
7154,542 0,93720509
7155,032 0,93363035
7155,512 0,92773254
7155,992 0,91918179
7156,472 0,91539341
7156,962 0,9085549
7157,442 0,9008025
7157,922 0,89846125
7158,412 0,88894088
7158,892 0,88432084
7159,372 0,87891187
7159,852 0,87284277
7160,342 0,87261031
7160,822 0,86583578
7161,302 0,86174539
7161,792 0,86191952
7162,272 0,86144968
7162,752 0,86254172
7163,242 0,86119626
7163,722 0,8606033
7164,202 0,86424453
7164,692 0,86438004
7165,172 0,86735717
7165,662 0,86955681
7166,142 0,87078292
7166,622 0,87416786
7167,112 0,87928264
7167,592 0,88092634
7168,082 0,88270369
7168,562 0,89030726
7169,042 0,89374686
7169,532 0,89656141
7170,012 0,90142606
7170,502 0,90631674
7170,982 0,91261687
7171,472 0,91879867
7171,952 0,92408331
7172,442 0,92986904
7172,922 0,93711783
7173,412 0,94420889
7173,892 0,94972429
7174,382 0,95888957
7174,862 0,96833584
7175,352 0,97475591
7175,832 0,98146461
7176,322 0,98753677
7176,802 0,99194481
7177,292 0,99360074
7177,772 0,99950912
7178,262 1,0026421
7178,742 1,0063884
7179,232 1,0093784
7179,722 1,0150286
7180,202 1,0161354
7180,692 1,0231389
7181,172 1,023251
7181,662 1,0280912
7182,152 1,0320204
7182,632 1,0338171
7183,122 1,0402464
7183,602 1,0424228
7184,092 1,0479133
7184,582 1,0476717
7185,062 1,0481368
7185,552 1,0521029
7186,042 1,0501563
7186,522 1,0500856
7187,012 1,0530964
7187,502 1,0513179
7187,992 1,0508054
7188,472 1,0538188
7188,962 1,0504426
7189,452 1,0490599
7189,932 1,0504407
7190,422 1,0513936
7190,912 1,0504776
7191,402 1,0511693
7191,882 1,0521533
7192,372 1,0478261
7192,862 1,0497736
7193,352 1,0467748
7193,832 1,045035
7194,812 1,0428349
7196,642 1,0419249
7198,472 1,0369423
7200,432 1,0287226
7202,262 1,0223039
7204,222 1,0147901
7206,172 1,0069059
7208,132 1,0019842
7210,092 0,99276772
7212,182 0,99436973
7214,142 0,98978838
7216,222 0,9945689
7218,312 0,99624979
7220,402 0,99749134
7222,492 1,0048518
7224,582 1,0088257
7226,672 1,0150561
7228,892 1,011955
7231,112 1,0098179
7233,332 1,0059666
7235,552 1,0020626
7237,772 0,99593458
7240,122 0,99185706
7242,352 0,98410709
7244,702 0,97478226
7247,052 0,9686537
7249,402 0,96471608
7251,762 0,96855957
7254,112 0,97102039
7256,602 0,97680953
7258,962 0,98598622
7261,442 0,99298916
7263,932 1,0053651
7266,422 1,0123975
7268,912 1,0203304
7271,532 1,028476
7274,032 1,0285681
7276,652 1,0277187
7279,272 1,0306355
7281,902 1,0309754
7284,532 1,0278959
7287,152 1,0272644
7289,912 1,021619
7292,552 1,0174971
7295,312 1,0090647
7298,072 1,0065937
7300,842 1,0025665
7303,602 0,99994904
7306,372 0,99766914
7309,272 0,99462485
7312,172 0,99439482
7314,952 0,99252035
7317,862 0,99422552
7320,762 0,99974062
7323,672 1,0030243
7326,712 1,0055196
7329,632 1,0091189
7332,672 1,0104441
7335,722 1,0139639
7338,772 1,0125026
7341,822 1,0087908
7344,882 1,0069185
7347,932 1,0043056
7351,122 0,99692812
7354,182 0,99661916
7357,382 0,99385419
7360,572 0,99328416
7363,772 0,99460664
7366,982 0,99578568
7370,182 0,99453357
7373,522 0,99725595
7376,732 1,000198
7380,072 0,99928297
7383,422 0,99871615
7386,762 1,0010524
7390,122 1,0005329
7393,472 1,0060621
7396,962 1,0065108
7400,322 1,0061594
7403,812 1,0094882
7407,312 1,007777
7410,812 1,0092215
7414,322 1,0059112
7417,832 1,0045782
7421,342 1,0026224
7424,982 1,0010185
7428,502 1,0005565
7432,152 0,99866677
7435,812 0,9967768
7439,472 0,9958621
7443,132 0,99661216
7446,802 0,99759299
7450,602 0,99751634
7454,282 1,0000815
7458,092 1,0002245
7461,902 1,0007383
7465,722 1,0019986
7469,542 1,0005529
7473,372 0,99932487
7477,202 0,9983487
7481,032 1,0003039
7485,002 0,9994981
7488,852 0,99917547
7492,832 0,99826675
7496,812 0,99848295
7500,802 0,9972852
7504,792 0,99847921
7508,792 0,99992083
7512,922 0,99997668
7516,932 0,99849715
7521,082 0,99756256
7525,222 0,99798648
7529,242 0,99889471
7533,402 1,0001342
7537,702 0,9995249
7541,872 1,0019931
7546,042 1,0034386
7550,222 0,99930854
7554,542 1,0002109
7558,862 0,99802328
7563,052 0,99822621
7567,392 1,000295
7571,722 0,99917514
7576,202 0,99983019
7580,552 0,99928398
7584,912 0,99947791
7589,402 1,0006785
7593,772 0,99981757
7598,272 0,99998545
7602,782 0,99989708
7607,302 1,0005259
7611,822 0,99958273
7616,352 1,0011711
7620,892 0,99980884
7625,432 0,9996862
7630,112 0,99994716
7634,662 0,99947998
7639,352 0,99886922
7644,052 1,000734
7648,762 1,0002186
7653,472 1,0008202
7658,192 0,99855921
7662,922 0,99880827
7667,652 0,99944251
7672,532 0,99884995
7677,272 1,0005171
7682,162 0,99927773
7687,052 0,99927223
7691,812 0,99912787
7696,722 1,0009517
7701,642 1,0010625
7706,562 1,0002014
7711,632 1,0013919
7716,562 1,0010563
7721,502 1,0006819
7726,592 0,99936307
7731,692 1,0004719
7736,652 1,0002572
7741,762 0,99972731
7746,882 0,99987501
7752,002 1,0001337
7757,132 1,000383
7762,272 1,0016734
7767,562 0,99998589
7772,712 1,0000987
7778,012 1,0002041
7783,182 1,0004147
7788,492 0,99941071
7793,822 1,0001743
7799,012 0,9997709
7804,352 1,0007848
7809,692 0,99967107
7815,052 1,0014489
7820,562 1,0008604
7825,932 1,0014695
7831,302 1,000395
7836,842 1,0002051
7842,232 0,99955175
7847,782 0,99965556
7853,332 1,0008122
7858,902 0,99930543
7864,472 0,9992639
7870,052 1,0002991
7875,632 1,0001449
7881,232 1,0000633
7886,842 1,0003937
7892,452 0,99906002
7898,222 1,0001283
7903,852 0,99880572
7909,632 0,99875928
