centralRings_Shift sideRings_Elong sideRings_Shift
0.16799999999999998 -0.21919999999999998 -0.26239999999999997
0.21760000000000007 0.456 0.011200000000000043
0.09760000000000002 0.31040000000000006 -0.2656
5.551115123125783e-17 0.06880000000000003 -0.13279999999999997
0.4480000000000001 0.464 0.2
0.15199999999999997 -0.22399999999999998 -0.14719999999999997
0.2144000000000001 0.12960000000000005 0.17760000000000004
0.011200000000000043 -0.14719999999999997 0.05440000000000006
0.15039999999999998 -0.07999999999999996 -0.04159999999999997
0.43040000000000006 0.06080000000000002 -0.09919999999999998
-0.13119999999999998 0.15999999999999998 0.1904
0.22880000000000006 0.36480000000000007 0.10560000000000003
-0.057599999999999985 -0.27999999999999997 0.2736
0.11200000000000004 0.296 0.464
-0.017600000000000005 0.3776 -0.1712
-0.26239999999999997 0.09760000000000002 -0.04319999999999996
0.2 -0.1536 0.36800000000000005
0.08640000000000003 -0.18719999999999998 0.17120000000000002
-0.14399999999999996 0.33600000000000013 0.14720000000000005
0.22080000000000005 0.12480000000000008 -0.12319999999999998
-0.248 -0.04479999999999995 0.35359999999999997
-0.011199999999999988 0.4704 0.41440000000000005
-0.21599999999999997 -0.08159999999999995 0.4464000000000001
-0.15039999999999998 0.3088 -0.04799999999999999
0.1648 -0.036799999999999944 -0.20959999999999998
0.2992000000000001 -0.28959999999999997 -0.06719999999999998
-0.07039999999999999 0.19520000000000004 -0.1824
-0.019199999999999995 0.03520000000000001 -0.2688
0.1408000000000001 0.3504 0.16160000000000002
-0.25439999999999996 -0.2704 0.26720000000000005
-0.16799999999999998 -0.15519999999999998 0.04640000000000005
0.34880000000000005 0.4624 0.09600000000000003
0.038400000000000045 0.3888000000000001 0.028799999999999992
-0.2384 0.03200000000000003 0.45760000000000006
0.3696 -0.06719999999999998 0.25279999999999997
0.10240000000000005 -0.10239999999999999 0.10400000000000004
-0.22399999999999998 0.3696 -0.1616
0.464 0.3008 -0.03999999999999998
-0.11199999999999999 -0.07200000000000001 0.48800000000000004
0.46560000000000007 0.17760000000000004 0.09440000000000004
0.26399999999999996 0.25120000000000003 -0.09759999999999996
0.06720000000000004 0.30560000000000004 0.21280000000000004
0.47680000000000006 0.07360000000000005 -0.014399999999999968
0.043200000000000016 -0.20479999999999998 -0.0736
-0.1488 -0.18879999999999997 -0.28959999999999997
-0.19199999999999998 0.06560000000000005 0.21600000000000003
-0.022399999999999975 -0.2976 0.4352000000000001
-0.2976 0.2192 0.33280000000000004
-0.2512 -0.1712 -0.2752
0.062400000000000067 0.42560000000000003 0.48480000000000006
-0.09119999999999998 -0.10079999999999997 -0.264
0.184 0.14240000000000008 0.4240000000000001
-0.12799999999999997 -0.2848 0.05120000000000002
0.3280000000000001 0.44160000000000005 0.003200000000000036
0.4160000000000001 -0.26239999999999997 0.3168
-0.17279999999999998 -0.2736 0.17920000000000003
-0.24159999999999998 -0.2496 -0.21439999999999998
0.09920000000000001 -0.1856 0.36000000000000004
0.4400000000000001 0.49280000000000007 0.11520000000000002
0.06080000000000002 0.2624 -0.012799999999999978
-0.28159999999999996 0.3152000000000001 0.42560000000000003
-0.13919999999999996 0.39520000000000005 -0.020799999999999985
0.4912 -0.004799999999999971 0.4784
-0.25279999999999997 0.47680000000000006 0.38720000000000004
-0.059199999999999975 -0.03199999999999997 0.2928
0.12320000000000003 0.0048000000000000265 0.4320000000000001
-0.17919999999999997 0.21760000000000007 -0.12159999999999999
-0.19839999999999997 0.2656 0.2112
-0.2864 -0.2608 0.15360000000000001
-0.03359999999999996 0.4864 0.23360000000000009
0.33600000000000013 0.39200000000000007 0.4944
0.03200000000000003 0.10240000000000005 0.24480000000000007
0.31040000000000006 -0.2752 0.184
-0.2832 0.041600000000000026 0.3312000000000001
-0.20479999999999998 0.0832 0.37920000000000004
0.014400000000000024 -0.16 -0.18719999999999998
0.19840000000000002 0.2608 0.0368
-0.06559999999999999 -0.2128 0.4016
0.4592 0.3968000000000001 0.13600000000000007
0.06400000000000006 -0.23679999999999998 0.4512
-0.2656 -0.19999999999999998 0.46880000000000005
0.4352000000000001 -0.176 0.43360000000000004
0.31360000000000005 0.3472000000000001 -0.16799999999999998
-0.152 -0.1616 0.4672
-0.10079999999999997 0.24320000000000003 0.22080000000000005
-0.1936 0.29440000000000005 0.3200000000000001
0.11520000000000002 -0.16479999999999997 0.49920000000000003
-0.1856 0.16960000000000003 0.4912
-0.24 0.44960000000000006 0.0016000000000000458
0.04800000000000004 0.11680000000000007 -0.2592
-0.21919999999999998 -0.1808 0.24640000000000012
-0.27999999999999997 0.09600000000000003 0.13920000000000005
0.48000000000000004 0.4080000000000001 0.47680000000000006
0.01600000000000007 -0.2944 0.3232000000000001
0.43840000000000007 -0.264 0.041600000000000026
0.11680000000000007 0.030400000000000038 -0.11359999999999998
0.3936 0.1664 0.4752
0.2496000000000001 0.23680000000000007 0.44160000000000005
0.46080000000000004 0.4784 0.40640000000000004
-0.27199999999999996 0.23360000000000009 0.11040000000000005
-0.2304 -0.07839999999999997 0.12800000000000006
-0.1344 0.3264000000000001 0.4432000000000001
-0.025599999999999956 0.19840000000000002 -0.07519999999999996
0.43680000000000013 0.20800000000000002 -0.025599999999999956
-0.04959999999999998 0.09280000000000005 0.10080000000000006
-0.12639999999999998 -0.22719999999999999 0.3008
0.4832 -0.1824 0.13280000000000008
-0.1616 -0.24 0.4048000000000001
0.3744 0.45439999999999997 0.2848
-0.2592 -0.248 0.3808000000000001
-0.2944 -0.1296 0.3888000000000001
-0.1536 0.10880000000000006 0.12000000000000005
0.17120000000000002 -0.1488 0.18880000000000002
0.4816000000000001 0.27040000000000003 0.3504
0.18880000000000002 -0.25279999999999997 0.4080000000000001
0.040000000000000036 0.28640000000000004 -0.16
-0.2112 -0.16639999999999996 0.3456000000000001
-0.288 0.008000000000000063 -0.1104
-0.22559999999999997 0.4096 0.49280000000000007
-0.13599999999999998 0.48800000000000004 0.456
-0.07839999999999997 0.2896 -0.11679999999999996
-0.004799999999999971 -0.15039999999999998 -0.2944
0.3088 0.34400000000000014 -0.016000000000000014
0.15999999999999998 0.2496000000000001 0.24000000000000005
-0.2912 0.0816 0.23680000000000007
0.49920000000000003 0.46560000000000007 0.288
-0.17439999999999997 0.4976000000000001 0.06080000000000002
0.3232000000000001 0.4464000000000001 -0.15039999999999998
-0.11519999999999997 -0.13599999999999998 0.34080000000000005
0.41120000000000007 0.05760000000000004 0.4736000000000001
0.12960000000000005 -0.11519999999999997 -0.12799999999999997
-0.2128 0.3632 0.23520000000000002
0.07519999999999999 0.2544 0.29440000000000005
0.13440000000000007 0.038400000000000045 0.1552
0.2928 0.25279999999999997 0.14240000000000008
-0.2784 0.13920000000000005 0.43840000000000007
-0.2752 0.29120000000000007 -0.1856
-0.2848 0.08640000000000003 -0.29919999999999997
-0.28959999999999997 -0.011199999999999988 -0.2736
0.38400000000000006 0.09920000000000001 0.03200000000000003
-0.09599999999999997 0.24000000000000005 0.40320000000000006
0.29440000000000005 -0.2688 0.4400000000000001
0.16160000000000002 0.27199999999999996 -0.2032
-0.23359999999999997 0.4160000000000001 -0.24639999999999998
0.06560000000000005 0.3312000000000001 0.3664
-0.23199999999999998 0.2272 0.42240000000000005
0.2192 0.3344000000000001 -0.07039999999999999
-0.17759999999999998 0.32160000000000005 -0.2304
-0.11359999999999998 0.22080000000000005 -0.288
-0.256 0.1744 0.2544
0.3504 -0.19039999999999996 0.4864
-0.012799999999999978 0.014400000000000024 0.4976000000000001
-0.2496 -0.030399999999999983 0.24800000000000005
0.003200000000000036 0.3744 -0.064
0.3968000000000001 -0.23519999999999996 0.2224000000000001
-0.176 -0.17919999999999997 0.1408000000000001
-0.064 0.42240000000000005 0.4816000000000001
-0.29919999999999997 -0.184 0.08960000000000001
-0.1568 -0.019199999999999995 0.3904
0.27840000000000004 0.27520000000000006 -0.23359999999999997
-0.2016 0.17920000000000003 0.3392000000000001
0.2688 -0.2208 0.3552
0.47200000000000003 0.027200000000000002 0.07519999999999999
-0.12479999999999997 0.11520000000000002 0.3264000000000001
-0.21439999999999998 0.4832 -0.09439999999999998
0.14240000000000008 -0.2448 0.2816
-0.14079999999999998 0.4480000000000001 -0.22399999999999998
-0.2576 -0.1936 -0.0015999999999999903
0.46880000000000005 0.3936 0.35200000000000004
-0.008000000000000007 0.4192000000000001 0.3040000000000001
-0.2928 -0.027199999999999946 0.06720000000000004
0.40640000000000004 0.48480000000000006 -0.2784
0.07040000000000007 -0.09759999999999996 0.39520000000000005
-0.09919999999999998 0.4912 0.33760000000000007
-0.08639999999999998 -0.2112 0.18560000000000004
0.23680000000000007 0.07200000000000006 0.4832
0.49280000000000007 -0.22559999999999997 -0.1536
-0.2672 0.39840000000000003 -0.08159999999999995
0.03520000000000001 0.41120000000000007 0.20960000000000006
0.29760000000000003 0.02560000000000001 0.4176
0.1824 0.3232000000000001 -0.2976
-0.296 0.4352000000000001 0.08640000000000003
0.4976000000000001 0.3120000000000001 0.05600000000000005
-0.2704 0.4736000000000001 0.176
-0.10559999999999997 0.10400000000000004 0.4624
-0.2768 -0.2912 -0.017600000000000005
-0.2208 0.3456000000000001 0.012800000000000034
-0.07519999999999996 0.08000000000000002 -0.19839999999999997
0.39520000000000005 0.46880000000000005 -0.08319999999999997
0.20160000000000006 -0.296 -0.2512
-0.0688 0.07040000000000007 0.25120000000000003
-0.04319999999999996 -0.13759999999999997 0.27040000000000003
-0.15839999999999999 -0.0015999999999999903 0.29120000000000007
-0.006399999999999961 -0.12319999999999998 0.4704
0.08480000000000004 -0.288 -0.17919999999999997
0.2608 -0.05119999999999997 0.47200000000000003
0.3008 0.13760000000000006 0.37600000000000006
-0.02400000000000002 -0.06239999999999998 0.39200000000000007
0.4896000000000001 0.4512 0.01600000000000007
-0.2688 0.36800000000000005 0.31840000000000007
-0.1808 0.4016 0.0912
0.4240000000000001 0.37600000000000006 0.030400000000000038
0.02240000000000003 0.1728 0.009600000000000053
-0.16959999999999997 0.4752 0.1728
0.0368 -0.19839999999999997 0.28320000000000006
0.4864 -0.09599999999999997 0.02240000000000003
-0.20799999999999996 0.3856 0.3968000000000001
-0.10719999999999999 0.41440000000000005 -0.1296
-0.08319999999999997 0.4272000000000001 0.09280000000000005
-0.009599999999999997 -0.29919999999999997 -0.054399999999999976
-0.1824 0.26399999999999996 0.07680000000000003
0.3120000000000001 0.4816000000000001 0.4208000000000001
0.3072000000000001 -0.13919999999999996 0.31040000000000006
0.4000000000000001 0.28320000000000006 0.4896000000000001
0.25599999999999995 -0.2928 0.27999999999999997
0.1744 0.24480000000000007 -0.059199999999999975
-0.18719999999999998 0.47200000000000003 0.27199999999999996
-0.014399999999999968 0.3392000000000001 -0.2928
0.0816 0.49920000000000003 -0.2288
0.10720000000000002 0.4432000000000001 0.37120000000000003
-0.06239999999999998 0.028799999999999992 0.41120000000000007
0.3040000000000001 -0.0688 0.3824
0.2544 0.49600000000000005 -0.20799999999999996
-0.23679999999999998 0.30240000000000006 -0.07679999999999995
0.4128000000000001 0.37120000000000003 -0.10079999999999997
0.40320000000000006 0.35200000000000004 0.4160000000000001
0.02080000000000004 -0.2784 0.22400000000000003
0.0016000000000000458 0.35359999999999997 0.4480000000000001
-0.054399999999999976 0.4896000000000001 -0.19519999999999998
0.012800000000000034 -0.13119999999999998 0.1632
0.36480000000000007 -0.09439999999999998 0.4592
-0.028799999999999937 0.3040000000000001 0.04960000000000003
-0.030399999999999983 0.11040000000000005 0.3616
0.22560000000000008 -0.17279999999999998 0.46560000000000007
0.35359999999999997 0.25599999999999995 0.0048000000000000265
-0.19999999999999998 -0.07519999999999996 -0.2704
0.3904 0.1568 0.1568
0.192 0.12320000000000003 0.06400000000000006
0.14720000000000005 0.3616 0.2656
-0.0031999999999999806 -0.2672 0.11200000000000004
-0.07679999999999995 0.27840000000000004 0.3120000000000001
0.2112 -0.2384 0.20800000000000002
-0.09759999999999996 -0.11679999999999996 0.15199999999999997
-0.06079999999999999 0.4592 5.551115123125783e-17
0.02560000000000001 0.12000000000000005 0.44480000000000014
-0.04799999999999999 0.288 -0.2128
0.0048000000000000265 0.006400000000000017 0.22560000000000008
0.20640000000000008 0.43840000000000007 -0.07839999999999997
-0.2608 0.21280000000000004 -0.036799999999999944
-0.12319999999999998 0.36000000000000004 0.34880000000000005
0.1568 0.4944 0.08000000000000002
0.23520000000000002 0.20160000000000006 -0.17759999999999998
0.041600000000000026 -0.08799999999999997 0.2496000000000001
-0.13759999999999997 0.024000000000000077 -0.256
0.27040000000000003 0.4672 0.2992000000000001
0.4096 -0.08319999999999997 0.3696
-0.22719999999999999 -0.10399999999999998 -0.06559999999999999
0.13120000000000004 -0.27199999999999996 -0.06239999999999998
0.13760000000000006 0.3552 -0.13919999999999996
-0.08799999999999997 0.24640000000000012 0.10720000000000002
0.4464000000000001 -0.12639999999999998 0.28640000000000004
-0.264 0.1632 -0.14079999999999998
0.37600000000000006 0.05120000000000002 0.25599999999999995
-0.1296 0.12160000000000004 -0.27999999999999997
0.27999999999999997 0.2 0.044800000000000006
-0.2736 -0.16319999999999998 -0.16959999999999997
0.1664 -0.09279999999999997 0.44960000000000006
-0.0015999999999999903 0.19680000000000003 0.26399999999999996
0.34080000000000005 0.06400000000000006 -0.13759999999999997
-0.03839999999999999 0.48000000000000004 -0.09599999999999997
-0.20639999999999997 0.22560000000000008 -0.21919999999999998
0.48800000000000004 0.20960000000000006 0.43040000000000006
-0.10239999999999999 0.4176 0.2688
0.0832 0.4000000000000001 -0.2112
-0.2288 0.003200000000000036 -0.004799999999999971
0.10080000000000006 0.40640000000000004 -0.04479999999999995
0.07680000000000003 -0.20799999999999996 -0.28159999999999996
0.44960000000000006 0.13120000000000004 -0.25439999999999996
0.08960000000000001 -0.2768 0.15039999999999998
0.05920000000000003 0.43040000000000006 0.10880000000000006
-0.16479999999999997 -0.025599999999999956 0.19360000000000005
-0.23519999999999996 -0.28159999999999996 -0.10879999999999998
0.45439999999999997 0.02080000000000004 0.3728000000000001
0.028799999999999992 0.2304000000000001 -0.2432
-0.19039999999999996 0.12800000000000006 -0.19999999999999998
0.15360000000000001 0.44480000000000014 0.19680000000000003
0.456 0.43680000000000013 -0.20479999999999998
0.4704 0.11200000000000004 0.4128000000000001
-0.055999999999999994 0.35680000000000006 0.2032
0.04960000000000003 0.4400000000000001 -0.12479999999999997
0.17760000000000004 -0.11199999999999999 0.2896
0.14400000000000007 0.45760000000000006 -0.15519999999999998
-0.2224 0.15360000000000001 0.03520000000000001
0.18720000000000003 0.4288000000000001 -0.24159999999999998
0.39840000000000003 0.17120000000000002 0.3744
0.3728000000000001 -0.21599999999999997 0.12640000000000007
0.01920000000000005 0.3424000000000001 0.13760000000000006
0.14560000000000006 0.37920000000000004 0.05920000000000003
0.2416000000000001 0.46080000000000004 0.12320000000000003
0.006400000000000017 -0.2656 -0.2384
-0.08479999999999996 0.2384000000000001 -0.0031999999999999806
0.11840000000000006 0.18560000000000004 -0.23199999999999998
0.12000000000000005 0.09440000000000004 0.48000000000000004
0.3664 0.3168 0.08800000000000002
-0.04479999999999995 0.10560000000000003 -0.02400000000000002
0.1632 0.43360000000000004 0.45439999999999997
0.2656 0.3200000000000001 0.49600000000000005
0.2272 0.4208000000000001 0.3776
0.19360000000000005 0.34080000000000005 0.4288000000000001
0.45760000000000006 -0.04799999999999999 -0.2864
0.1552 0.23520000000000002 0.12960000000000005
0.030400000000000038 0.25920000000000004 0.4272000000000001
0.2384000000000001 0.3904 0.19520000000000004
0.18080000000000002 -0.04319999999999996 0.3632
-0.1712 -0.256 -0.035199999999999954
0.34400000000000014 0.2736 0.3936
0.10400000000000004 0.07840000000000003 0.32960000000000006
0.2848 -0.006399999999999961 0.30560000000000004
-0.06719999999999998 -0.20639999999999997 0.038400000000000045
-0.020799999999999985 -0.2512 -0.14239999999999997
-0.2448 0.043200000000000016 -0.2016
0.24640000000000012 -0.24159999999999998 0.11360000000000003
0.36800000000000005 0.15199999999999997 -0.08799999999999997
0.3616 0.38720000000000004 0.15999999999999998
0.32480000000000003 0.4048000000000001 0.35680000000000006
0.3632 0.32480000000000003 0.3088
0.4208000000000001 0.32960000000000006 0.21760000000000007
0.2624 0.38400000000000006 -0.2912
0.4736000000000001 0.05920000000000003 0.23200000000000004
-0.03199999999999997 0.18880000000000002 0.16799999999999998
0.44480000000000014 0.33760000000000007 -0.19039999999999996
-0.10879999999999998 0.15039999999999998 0.040000000000000036
0.15839999999999999 0.2992000000000001 0.34400000000000014
-0.16319999999999998 0.11840000000000006 -0.03839999999999999
-0.0736 0.009600000000000053 -0.12639999999999998
0.49600000000000005 0.14720000000000005 0.27520000000000006
0.43360000000000004 -0.11359999999999998 0.18720000000000003
0.4192000000000001 0.2032 0.2416000000000001
0.09440000000000004 0.0368 -0.2176
0.2576 0.31360000000000005 0.2576
0.044800000000000006 0.1648 -0.16639999999999996
0.027200000000000002 -0.03839999999999999 -0.21599999999999997
0.3424000000000001 0.26720000000000005 0.22880000000000006
0.48480000000000006 -0.14559999999999998 -0.09279999999999997
-0.2032 0.062400000000000067 -0.11199999999999999
0.24480000000000007 0.24800000000000005 0.33600000000000013
0.09600000000000003 0.1904 0.46080000000000004
0.13600000000000007 -0.09919999999999998 -0.2832
0.26720000000000005 0.13600000000000007 -0.03199999999999997
0.27520000000000006 0.044800000000000006 0.2192
0.12640000000000007 0.19360000000000005 0.36480000000000007
0.13920000000000005 -0.008000000000000007 0.27840000000000004
0.0912 0.29760000000000003 0.0832
-0.11839999999999998 -0.2832 -0.23519999999999996
0.45280000000000004 -0.014399999999999968 0.1648
0.44160000000000005 0.22400000000000003 -0.296
0.3344000000000001 -0.10879999999999998 0.16960000000000003
0.4512 -0.2016 -0.25279999999999997
0.4016 -0.0736 0.07200000000000006
0.3312000000000001 0.20480000000000004 0.3072000000000001
0.10880000000000006 0.13280000000000008 0.18080000000000002
-0.07999999999999996 0.01600000000000007 0.15839999999999999
0.2032 -0.03359999999999996 0.20480000000000004
0.1904 0.0912 -0.20639999999999997
0.29120000000000007 -0.21439999999999998 -0.27199999999999996
-0.16639999999999996 -0.028799999999999937 -0.1344
-0.05119999999999997 -0.08479999999999996 -0.17279999999999998
0.24000000000000005 0.02240000000000003 -0.2608
0.20480000000000004 0.07519999999999999 0.3344000000000001
-0.036799999999999944 -0.055999999999999994 0.09920000000000001
0.13280000000000008 0.1824 0.008000000000000063
-0.08159999999999995 -0.2176 -0.06079999999999999
0.35680000000000006 0.3728000000000001 -0.2576
0.19520000000000004 0.16799999999999998 0.296
0.24320000000000003 -0.08959999999999996 0.13120000000000004
-0.12159999999999999 -0.009599999999999997 0.07040000000000007
0.07200000000000006 -0.03999999999999998 0.1664
-0.08959999999999996 -0.19679999999999997 -0.19199999999999998
0.25279999999999997 -0.2864 -0.16479999999999997
0.3264000000000001 -0.2592 0.04800000000000004
0.4432000000000001 -0.24639999999999998 -0.057599999999999985
-0.184 -0.11839999999999998 -0.1808
-0.15519999999999998 -0.06559999999999999 -0.006399999999999961
-0.16 -0.19519999999999998 -0.11999999999999997
0.03360000000000002 -0.08639999999999998 -0.11839999999999998
-0.016000000000000014 0.01920000000000005 0.027200000000000002
-0.11999999999999997 -0.10719999999999999 -0.09119999999999998
-0.03999999999999998 -0.12799999999999997 -0.03359999999999996
0.37920000000000004 0.2768 -0.23679999999999998
0.06880000000000003 -0.016000000000000014 0.06880000000000003
0.42560000000000003 -0.14399999999999996 -0.17439999999999997
0.4784 0.20640000000000008 -0.15839999999999999
0.2768 0.1552 0.2384000000000001
0.08800000000000002 -0.2224 0.06560000000000005
0.36000000000000004 0.23200000000000004 -0.1488
0.052800000000000014 0.2112 0.11840000000000006
0.296 0.11360000000000003 0.1488000000000001
0.4048000000000001 -0.15839999999999999 0.01760000000000006
0.4944 0.10720000000000002 -0.152
0.23200000000000004 -0.19199999999999998 -0.1936
0.09280000000000005 0.12640000000000007 0.0816
0.32160000000000005 0.040000000000000036 -0.030399999999999983
0.28640000000000004 0.08480000000000004 0.052800000000000014
0.3552 0.0016000000000000458 0.14560000000000006
0.2736 0.176 -0.2672
0.10560000000000003 0.1408000000000001 -0.08959999999999996
0.2816 -0.012799999999999978 0.07840000000000003
0.05120000000000002 0.06720000000000004 -0.0464
0.3392000000000001 0.14560000000000006 -0.19679999999999997
0.05760000000000004 -0.10559999999999997 -0.022399999999999975
0.23360000000000009 -0.07679999999999995 -0.2768
0.12800000000000006 -0.17759999999999998 -0.027199999999999946
0.30240000000000006 -0.12479999999999997 -0.2208
0.3808000000000001 -0.2576 -0.13599999999999998
0.1728 -0.16799999999999998 0.062400000000000067
0.22400000000000003 -0.25439999999999996 0.006400000000000017
0.12480000000000008 0.052800000000000014 0.02080000000000004
0.19680000000000003 -0.017600000000000005 0.024000000000000077
0.27199999999999996 -0.17439999999999997 0.043200000000000016
0.21280000000000004 0.04800000000000004 -0.05119999999999997
0.4752 -0.0464 -0.07200000000000001
0.4672 0.01760000000000006 -0.18879999999999997
0.3776 -0.02400000000000002 -0.08479999999999996
0.35200000000000004 -0.2032 -0.055999999999999994
0.3584 0.10080000000000006 -0.2848
0.3856 0.011200000000000043 -0.248
0.31840000000000007 -0.1104 -0.019199999999999995
0.33760000000000007 -0.04159999999999997 -0.176
0.3472000000000001 -0.12159999999999999 -0.11519999999999997
0.24800000000000005 -0.13279999999999997 -0.10399999999999998
0.2224000000000001 -0.035199999999999954 -0.10719999999999999
